,timestamp,open,high,low,close,volume,10,20,30,40,50,close-50,10-20,Buy,Sell
34,2021-11-12 00:00:00,628.8,634.7,623.7,633.1,43843.813,620.53,628.845,633.4566666666667,,,,-8.315000000000055,False,False
35,2021-11-12 04:00:00,633.1,633.6,621.1,623.4,33548.771,618.6600000000001,627.8100000000001,633.2099999999999,,,,-9.149999999999977,False,False
36,2021-11-12 08:00:00,623.4,627.7,610.2,613.3,67631.538,616.1600000000001,626.725,632.36,,,,-10.56499999999994,False,False
37,2021-11-12 12:00:00,613.4,619.5,608.7,613.5,47894.787,614.01,624.9000000000001,630.7566666666667,,,,-10.8900000000001,False,False
38,2021-11-12 16:00:00,613.6,624.4,603.6,620.5,50670.468,617.46,623.195,629.22,,,,-5.735000000000014,False,False
39,2021-11-12 20:00:00,620.5,628.8,620.3,627.0,26006.382,617.2700000000001,621.3350000000002,627.6466666666668,,,,-4.065000000000055,False,False
40,2021-11-13 00:00:00,627.0,630.3,623.7,625.7,25597.243,617.9200000000001,620.4150000000002,626.8600000000001,628.04,,,-2.4950000000001182,False,False
41,2021-11-13 04:00:00,625.8,627.5,620.1,627.1,20355.901,617.99,619.9550000000002,626.6166666666667,628.6099999999999,,,-1.9650000000001455,False,False
42,2021-11-13 08:00:00,627.1,634.7,623.0,632.6,33142.887,618.1000000000001,619.3550000000001,626.0966666666667,629.2149999999999,,,-1.2549999999999955,False,False
43,2021-11-13 12:00:00,632.7,649.8,628.1,649.0,63890.269,618.0899999999999,619.195,625.7400000000001,629.5374999999999,,,-1.1050000000001319,False,False
44,2021-11-13 16:00:00,649.0,654.9,643.0,646.5,55927.384,618.2500000000001,619.3900000000001,625.3133333333333,629.655,,,-1.1399999999999864,False,False
45,2021-11-13 20:00:00,646.4,654.0,646.3,649.7,23840.871,620.1800000000001,619.4200000000001,625.2666666666667,629.9524999999999,,,0.7599999999999909,False,False
46,2021-11-14 00:00:00,649.6,655.6,645.3,646.4,31473.173,622.7,619.4300000000001,625.3833333333333,629.9449999999999,,,3.269999999999982,False,False
47,2021-11-14 04:00:00,646.4,648.0,641.9,645.6,28942.5,626.21,620.11,625.3366666666667,629.6199999999999,,,6.100000000000023,False,False
48,2021-11-14 08:00:00,645.6,646.4,635.0,646.4,33438.891,629.53,623.495,625.3066666666668,629.2974999999999,,,6.034999999999968,False,False
49,2021-11-14 12:00:00,646.4,660.6,643.6,653.5,63982.446,632.67,624.97,625.1133333333335,628.9024999999999,,,7.699999999999932,False,False
50,2021-11-14 16:00:00,653.7,659.6,640.6,646.6,50087.866,635.0,626.4599999999999,625.2766666666668,628.895,629.4319999999999,17.16800000000012,8.540000000000077,False,False
51,2021-11-14 20:00:00,646.6,651.5,645.8,650.9,21282.144,636.69,627.34,625.5333333333333,629.1349999999999,630.2259999999999,20.674000000000092,9.350000000000023,False,False
52,2021-11-15 00:00:00,651.0,659.4,650.9,653.1,35646.18,639.2600000000001,628.6800000000001,625.9899999999999,629.3874999999999,631.2239999999998,21.876000000000204,10.580000000000041,False,False
53,2021-11-15 04:00:00,653.1,655.4,649.9,653.5,26519.83,642.05,630.0699999999999,626.8133333333333,629.8175,632.0399999999998,21.46000000000015,11.980000000000018,False,False
54,2021-11-15 08:00:00,653.7,656.3,643.7,646.2,46067.402,644.2299999999999,631.24,627.6700000000001,630.0424999999999,632.5699999999999,13.63000000000011,12.989999999999895,False,False
55,2021-11-15 12:00:00,646.2,646.5,636.1,637.4,42386.888,644.3,632.24,627.7133333333335,630.025,632.8219999999999,4.578000000000088,12.059999999999945,False,False
56,2021-11-15 16:00:00,637.3,641.6,632.3,639.0,35376.406,643.28,632.99,627.38,629.8575,632.6119999999999,6.388000000000147,10.289999999999964,False,False
57,2021-11-15 20:00:00,639.0,639.0,630.6,634.0,28485.038,641.98,634.095,627.4,629.4975000000001,632.0919999999999,1.9080000000001291,7.884999999999991,False,False
58,2021-11-16 00:00:00,633.9,635.2,603.9,609.1,121103.138,640.8500000000001,635.1899999999999,629.2799999999999,629.1925,631.6079999999998,-22.50799999999981,5.6600000000001955,False,False
59,2021-11-16 04:00:00,609.1,613.6,597.1,608.4,85129.923,637.74,635.205,629.2266666666667,628.2700000000001,630.67,-22.269999999999982,2.534999999999968,False,False
60,2021-11-16 08:00:00,608.4,618.9,575.0,586.3,153852.358,633.09,634.0450000000001,628.6699999999998,627.23,629.7339999999999,-43.43399999999997,-0.9550000000000409,False,True
61,2021-11-16 12:00:00,586.4,597.2,573.9,586.5,110625.114,626.53,631.61,627.0699999999999,625.7825,628.6139999999999,-42.11399999999992,-5.080000000000041,False,False
62,2021-11-16 16:00:00,586.6,593.2,580.0,585.6,39382.992,619.3399999999999,629.3,625.5666666666667,624.3275,627.3779999999999,-41.777999999999906,-9.960000000000036,False,False
63,2021-11-16 20:00:00,585.5,593.1,574.0,589.1,47921.491,612.25,627.1499999999999,624.13,623.1724999999999,626.304,-37.20399999999995,-14.899999999999864,False,False
64,2021-11-17 00:00:00,589.2,592.8,566.1,570.2,61980.894,604.6600000000001,624.4449999999999,622.38,621.9175,624.9659999999999,-54.76599999999985,-19.784999999999854,False,False
65,2021-11-17 04:00:00,570.1,574.2,561.4,568.4,66051.719,596.9,620.6,620.4599999999999,620.01,623.4,-55.0,-23.700000000000045,False,False
66,2021-11-17 08:00:00,568.3,586.1,546.9,585.6,94118.456,589.4300000000001,616.355,618.4699999999999,617.8925,621.7719999999999,-36.17199999999991,-26.924999999999955,False,False
67,2021-11-17 12:00:00,585.6,586.4,564.8,571.3,58462.309,580.89,611.435,616.3600000000001,615.7725,619.7760000000001,-48.47600000000011,-30.54499999999996,False,False
68,2021-11-17 16:00:00,571.4,582.8,566.7,577.1,42159.302,574.31,607.58,614.8966666666668,615.5374999999999,618.216,-41.115999999999985,-33.270000000000095,False,False
69,2021-11-17 20:00:00,577.2,581.0,571.9,578.3,33606.465,570.5899999999999,604.1650000000001,613.6666666666667,614.5675,616.734,-38.43400000000008,-33.57500000000016,False,False
70,2021-11-18 00:00:00,578.3,588.7,577.0,579.9,40467.29,568.0699999999999,600.5799999999999,612.0533333333334,613.52,615.3980000000001,-35.49800000000016,-32.50999999999999,False,False
71,2021-11-18 04:00:00,579.8,581.9,570.1,574.0,34847.561,568.27,597.3999999999999,610.4966666666667,612.3700000000001,614.2800000000001,-40.280000000000086,-29.12999999999988,False,False
72,2021-11-18 08:00:00,574.0,575.0,565.4,567.5,39360.761,567.89,593.615,608.8299999999999,611.1475,613.04,-45.539999999999964,-25.725000000000023,False,False
73,2021-11-18 12:00:00,567.5,573.2,542.0,546.0,122277.631,566.43,589.3399999999999,606.91,609.7050000000002,611.8240000000001,-65.82400000000007,-22.909999999999968,False,False
74,2021-11-18 16:00:00,545.9,548.6,516.5,540.3,145415.459,563.2299999999999,583.9449999999999,604.0399999999998,607.5925000000001,610.1800000000001,-69.88000000000011,-20.715000000000032,False,False
75,2021-11-18 20:00:00,540.5,543.1,527.7,532.0,43873.835,558.27,577.5849999999999,599.8233333333334,604.9125000000001,607.6620000000001,-75.66200000000015,-19.31499999999994,False,False
76,2021-11-19 00:00:00,532.0,543.2,524.2,528.1,64366.019,554.8999999999999,572.165,595.8700000000001,602.5775000000001,605.2940000000001,-77.19400000000007,-17.2650000000001,False,False
77,2021-11-19 04:00:00,528.0,555.1,527.4,545.9,64370.175,552.6299999999999,566.76,591.8333333333334,600.4275000000001,603.1440000000001,-57.24400000000014,-14.13000000000011,False,False
78,2021-11-19 08:00:00,545.9,566.3,545.9,562.0,56370.635,548.89,561.6,588.0166666666668,598.3950000000002,602.2080000000001,-40.208000000000084,-12.710000000000036,False,False
79,2021-11-19 12:00:00,562.0,581.6,560.9,576.9,67053.673,546.81,558.7,585.0466666666669,596.9525000000002,601.0160000000001,-24.1160000000001,-11.8900000000001,False,False
80,2021-11-19 16:00:00,576.9,585.4,576.3,585.0,43642.505,545.7099999999998,556.8900000000001,582.2900000000001,595.4675000000002,599.9580000000001,-14.958000000000084,-11.180000000000291,False,False
81,2021-11-19 20:00:00,585.0,585.8,578.9,581.4,28397.525,545.64,556.9549999999999,580.1466666666666,594.2825000000001,599.0240000000001,-17.624000000000137,-11.31499999999994,False,False
82,2021-11-20 00:00:00,581.4,593.3,580.5,582.7,42729.895,546.52,557.2049999999998,577.9166666666666,593.2525000000002,598.2220000000002,-15.522000000000162,-10.684999999999832,False,False
83,2021-11-20 04:00:00,582.6,585.4,579.6,581.8,26026.221,548.03,557.2299999999998,575.5699999999999,592.1900000000002,597.3700000000002,-15.570000000000277,-9.199999999999818,False,False
84,2021-11-20 08:00:00,582.0,591.3,580.0,590.3,39156.433,551.7900000000001,557.5099999999999,573.2266666666666,590.9775000000001,596.4320000000002,-6.132000000000289,-5.7199999999998,False,False
85,2021-11-20 12:00:00,590.3,594.0,573.1,574.8,49948.358,558.1400000000001,558.2049999999999,571.1033333333332,589.4025000000001,595.5580000000002,-20.758000000000266,-0.0649999999998272,False,False
86,2021-11-20 16:00:00,574.9,599.0,573.9,597.5,57611.332,562.6800000000001,558.7899999999998,569.0033333333333,587.5725000000001,594.5980000000001,2.90199999999993,3.8900000000002137,True,False
87,2021-11-20 20:00:00,597.4,605.1,596.5,604.8,29311.974,567.65,560.14,567.0566666666667,585.7875000000001,593.8720000000002,10.92799999999977,7.509999999999991,False,False
88,2021-11-21 00:00:00,604.8,605.7,586.2,590.4,46678.77,574.56,561.7249999999999,565.92,584.6525000000001,593.6280000000002,-3.228000000000179,12.835000000000036,False,False
89,2021-11-21 04:00:00,590.5,596.3,586.6,587.3,26100.485,578.5899999999999,562.7,565.3299999999999,583.4325000000001,593.2800000000002,-5.980000000000246,15.889999999999873,False,False
90,2021-11-21 08:00:00,587.4,588.4,575.0,582.6,39812.764,581.16,563.435,564.98,582.0074999999999,592.6060000000001,-10.006000000000085,17.725000000000023,False,False
91,2021-11-21 12:00:00,582.6,593.0,581.1,592.9,43003.103,581.03,563.335,564.98,580.3675,591.6320000000001,1.2679999999999154,17.694999999999936,True,False
92,2021-11-21 16:00:00,592.8,594.9,587.7,588.4,42389.886,581.2500000000001,563.8850000000001,565.2199999999999,578.7499999999999,590.8520000000001,-2.452000000000112,17.36500000000001,False,False
93,2021-11-21 20:00:00,588.4,595.8,583.6,584.5,30505.203,581.97,565.0000000000002,565.4766666666667,577.1699999999998,590.1460000000001,-5.646000000000072,16.9699999999998,False,False
94,2021-11-22 00:00:00,584.6,585.8,565.1,569.5,62906.864,582.37,567.0800000000002,565.7966666666666,575.5124999999998,589.256,-19.755999999999972,15.28999999999985,False,False
95,2021-11-22 04:00:00,569.6,572.6,561.6,568.5,53542.071,580.88,569.5100000000001,565.7633333333332,573.5474999999999,587.698,-19.19799999999998,11.36999999999989,False,False
96,2021-11-22 08:00:00,568.6,575.4,568.2,571.4,37065.301,579.7300000000001,571.2050000000002,565.77,571.6849999999998,586.004,-14.604000000000042,8.524999999999977,False,False
97,2021-11-22 12:00:00,571.3,584.9,565.7,576.2,65235.417,579.1600000000001,573.4050000000001,566.48,570.0824999999999,584.462,-8.261999999999944,5.7549999999999955,False,False
98,2021-11-22 16:00:00,576.3,577.6,554.8,556.2,47730.167,576.08,575.3200000000002,566.5100000000001,568.4599999999998,582.938,-26.737999999999943,0.7599999999998772,False,False
99,2021-11-22 20:00:00,556.2,564.3,554.4,559.8,41767.837,572.9399999999999,575.7650000000001,566.1133333333333,567.2324999999998,581.3340000000001,-21.534000000000106,-2.825000000000159,False,True
100,2021-11-23 00:00:00,559.8,569.4,558.4,567.5,34735.828,569.72,575.44,565.5300000000002,566.165,579.55,-12.049999999999955,-5.720000000000027,False,False
101,2021-11-23 04:00:00,567.4,568.8,561.4,563.7,33978.086,568.06,574.5450000000001,564.9100000000002,565.75,577.906,-14.205999999999904,-6.485000000000127,False,False
102,2021-11-23 08:00:00,563.7,586.1,560.2,576.8,83694.016,566.0899999999999,573.6700000000001,564.6200000000002,565.4375,576.218,0.5819999999999936,-7.580000000000155,True,False
103,2021-11-23 12:00:00,576.8,605.0,575.8,592.8,95170.47,563.3399999999999,572.655,564.4466666666668,564.9425,574.404,18.395999999999958,-9.315000000000055,False,False
104,2021-11-23 16:00:00,592.7,604.7,592.5,604.2,49755.034,562.5600000000001,572.4649999999999,565.5733333333334,564.9875,572.9219999999999,31.278000000000134,-9.904999999999859,False,False
105,2021-11-23 20:00:00,604.1,605.0,589.2,591.3,37846.608,565.3000000000001,573.0899999999999,568.1066666666668,565.6475,571.8979999999999,19.402000000000044,-7.78999999999985,False,False
106,2021-11-24 00:00:00,591.2,594.0,580.3,581.0,37884.672,568.0600000000001,573.8950000000001,570.1566666666666,566.3425000000001,570.96,10.039999999999964,-5.835000000000036,False,False
107,2021-11-24 04:00:00,581.0,590.6,579.1,586.5,39139.793,569.2700000000001,574.215,572.0266666666666,567.1775000000001,569.92,16.58000000000004,-4.944999999999936,False,False
108,2021-11-24 08:00:00,586.5,599.8,585.1,590.5,53877.046,570.61,573.345,573.75,567.5350000000001,568.8899999999999,21.610000000000127,-2.7350000000000136,False,False
109,2021-11-24 12:00:00,590.5,594.3,577.3,591.4,66372.643,573.6400000000001,573.29,575.0566666666666,567.9950000000001,568.5139999999999,22.88600000000008,0.3500000000001364,False,False
110,2021-11-24 16:00:00,591.4,593.1,581.0,582.2,40319.411,575.9300000000001,572.825,575.6033333333332,568.1300000000001,568.1179999999999,14.082000000000107,3.105000000000018,False,False
111,2021-11-24 20:00:00,582.3,591.7,579.5,590.4,30866.122,578.1899999999999,573.1249999999999,575.7600000000001,568.2300000000001,568.2379999999999,22.162000000000035,5.065000000000055,False,False
112,2021-11-25 00:00:00,590.4,614.4,587.6,612.5,83810.875,580.0,573.0449999999998,575.7800000000001,568.465,568.3499999999999,44.15000000000009,6.955000000000155,False,False
113,2021-11-25 04:00:00,612.7,613.7,600.4,609.3,50618.191,582.74,573.04,576.0166666666667,569.02,568.502,40.798,9.700000000000045,False,False
114,2021-11-25 08:00:00,609.4,640.4,608.8,639.7,114277.206,585.2,573.88,576.7099999999999,570.4799999999999,569.03,70.67000000000007,11.32000000000005,False,False
115,2021-11-25 12:00:00,639.7,644.9,630.2,643.6,109100.598,586.83,576.065,577.67,572.7875,569.8839999999999,73.71600000000012,10.764999999999986,False,False
116,2021-11-25 16:00:00,643.6,647.0,634.6,637.1,55654.28,590.9300000000001,579.4950000000001,579.5733333333334,575.3499999999999,571.26,65.84000000000003,11.434999999999945,False,False
117,2021-11-25 20:00:00,637.0,644.1,631.4,639.2,44403.484,596.36,582.815,581.5966666666666,578.1099999999999,573.014,66.18600000000004,13.544999999999959,False,False
118,2021-11-26 00:00:00,639.4,658.2,624.1,627.3,128861.03,601.5899999999999,586.1,582.76,580.7099999999999,574.346,52.95399999999995,15.489999999999895,False,False
119,2021-11-26 04:00:00,627.2,631.5,598.3,610.0,110310.468,605.49,589.565,584.0233333333332,582.6649999999998,575.494,34.50599999999997,15.924999999999955,False,False
120,2021-11-26 08:00:00,609.8,610.9,567.4,569.9,259739.382,607.59,591.76,584.4133333333333,583.5999999999999,576.022,-6.122000000000071,15.830000000000041,False,False
121,2021-11-26 12:00:00,570.0,596.3,564.2,586.6,137281.051,606.23,592.2099999999999,584.16,583.3775,575.83,10.769999999999982,14.020000000000095,True,False
122,2021-11-26 16:00:00,586.6,596.5,582.6,592.4,51855.531,604.7,592.35,583.5966666666666,583.01,575.712,16.687999999999988,12.350000000000023,False,False
123,2021-11-26 20:00:00,592.1,595.2,583.8,587.5,49072.728,604.2,593.47,583.4266666666665,583.0625,576.056,11.44399999999996,10.730000000000018,False,False
124,2021-11-27 00:00:00,587.6,595.8,584.5,591.7,59630.8,602.54,593.87,583.4333333333333,583.1674999999999,576.8919999999999,14.808000000000106,8.669999999999959,False,False
125,2021-11-27 04:00:00,591.7,594.7,584.0,591.4,35359.369,600.1100000000001,593.47,584.08,583.28,578.252,13.148000000000025,6.6400000000001,False,False
126,2021-11-27 08:00:00,591.3,608.9,591.3,599.4,71329.449,595.49,593.21,584.8266666666667,583.5525,579.3779999999999,20.022000000000048,2.2799999999999727,False,False
127,2021-11-27 12:00:00,599.3,614.4,598.0,607.2,49521.855,591.16,593.76,585.5966666666666,583.9875,580.7199999999998,26.480000000000246,-2.6000000000000227,False,True
128,2021-11-27 16:00:00,607.1,621.6,606.7,609.1,57204.666,587.8199999999999,594.7049999999999,586.6733333333334,584.0249999999999,582.132,26.968000000000075,-6.884999999999991,False,False
129,2021-11-27 20:00:00,609.2,615.8,594.1,600.2,50815.824,586.08,595.785,588.4033333333334,584.5374999999999,583.3479999999998,16.852000000000203,-9.704999999999927,False,False
130,2021-11-28 00:00:00,600.2,604.3,572.1,579.9,80450.388,585.6600000000001,596.625,589.7266666666667,584.7249999999999,584.012,-4.111999999999966,-10.964999999999918,False,False
131,2021-11-28 04:00:00,579.9,594.1,575.8,591.2,59127.455,586.1300000000001,596.1800000000001,590.1833333333332,584.6524999999999,583.928,7.272000000000048,-10.049999999999955,True,False
132,2021-11-28 08:00:00,591.2,602.9,582.4,596.8,74368.627,587.2900000000001,595.9950000000001,590.6633333333333,584.5199999999998,583.8659999999999,12.934000000000083,-8.705000000000041,False,False
133,2021-11-28 12:00:00,596.7,599.9,589.1,593.5,44804.949,587.2700000000001,595.735,591.4033333333333,584.3874999999998,583.904,9.596000000000004,-8.464999999999918,False,False
134,2021-11-28 16:00:00,593.5,594.8,572.4,589.4,76109.589,587.8,595.1700000000001,591.8466666666667,584.5249999999999,584.0939999999998,5.306000000000154,-7.370000000000118,False,False
135,2021-11-28 20:00:00,589.4,613.0,589.4,611.4,72808.874,586.5899999999999,593.3500000000001,591.1766666666666,584.7075,583.9419999999999,27.458000000000084,-6.760000000000218,False,False
136,2021-11-29 00:00:00,611.5,619.0,602.2,608.8,60518.631,587.1299999999999,591.31,591.1833333333335,585.4025,584.2679999999999,24.53200000000004,-4.180000000000064,False,False
137,2021-11-29 04:00:00,608.9,619.9,607.5,618.3,39506.003,588.2199999999999,589.6899999999999,591.9133333333335,586.2524999999999,584.834,33.46600000000001,-1.4700000000000273,False,False
138,2021-11-29 08:00:00,618.3,619.7,604.8,611.9,57166.101,589.17,588.495,592.86,587.2975,585.054,26.846000000000004,0.6749999999999545,False,False
139,2021-11-29 12:00:00,611.9,626.8,611.6,619.4,76438.218,588.98,587.53,593.5166666666665,588.5475,585.4259999999999,33.974000000000046,1.4500000000000455,False,False
140,2021-11-29 16:00:00,619.3,629.3,617.0,617.5,75016.153,590.7300000000001,588.195,594.66,589.9775,585.9259999999999,31.57400000000007,2.535000000000082,False,False
141,2021-11-29 20:00:00,617.5,627.6,616.5,624.2,33478.758,595.22,590.6750000000001,595.86,591.4424999999999,586.766,37.43400000000008,4.544999999999959,False,False
142,2021-11-30 00:00:00,624.2,634.6,613.4,618.2,61333.315,599.2900000000001,593.2900000000001,597.0933333333334,592.8199999999999,587.4739999999998,30.726000000000226,6.0,False,False
143,2021-11-30 04:00:00,618.2,619.8,603.8,614.4,69306.414,602.3900000000001,594.83,597.9533333333334,594.15,587.9879999999998,26.41200000000015,7.560000000000059,False,False
144,2021-11-30 08:00:00,614.4,627.9,609.2,626.7,68042.071,603.8599999999999,595.8299999999999,598.0666666666668,594.8500000000001,588.3919999999999,38.308000000000106,8.029999999999973,False,False
145,2021-11-30 12:00:00,626.7,635.0,618.6,618.9,83882.657,607.54,597.0649999999999,598.08,595.2675,589.274,29.625999999999976,10.475000000000023,False,False
146,2021-11-30 16:00:00,618.6,628.1,613.2,623.7,78902.495,610.46,598.795,597.6933333333333,596.0025,590.414,33.28600000000006,11.665000000000077,False,False
147,2021-11-30 20:00:00,623.8,629.3,618.3,623.0,32186.197,611.5600000000001,599.89,596.9799999999999,596.825,591.314,31.686000000000035,11.670000000000073,False,False
148,2021-12-01 00:00:00,623.0,636.0,620.8,632.6,58628.716,612.6400000000001,600.905,596.5433333333333,597.805,592.366,40.23400000000004,11.735000000000127,False,False
149,2021-12-01 04:00:00,632.5,637.0,627.2,636.8,52427.299,614.24,601.61,596.4333333333333,598.6974999999999,593.686,43.11399999999992,12.629999999999995,False,False
150,2021-12-01 08:00:00,636.8,650.0,633.9,639.5,84817.993,615.8,603.2650000000001,597.3966666666668,599.9449999999999,595.1419999999999,44.35800000000006,12.534999999999854,False,False
151,2021-12-01 12:00:00,639.5,649.6,636.7,647.7,71092.76,617.49,606.355,599.6133333333335,601.2675,596.6519999999999,51.048000000000116,11.134999999999991,False,False
152,2021-12-01 16:00:00,647.8,648.6,631.2,636.2,42988.252,619.51,609.4,602.0300000000001,602.6975,598.158,38.04200000000003,10.110000000000014,False,False
153,2021-12-01 20:00:00,636.3,636.3,617.7,627.8,63584.681,621.29,611.84,603.6500000000001,603.7875000000001,599.578,28.22199999999998,9.449999999999932,False,False
154,2021-12-02 00:00:00,627.8,630.4,600.0,612.1,99585.308,622.68,613.2700000000001,604.7800000000001,604.2200000000001,600.4160000000002,11.683999999999855,9.409999999999854,False,False
155,2021-12-02 04:00:00,612.1,628.2,611.2,628.1,43166.935,621.76,614.6500000000001,605.2966666666667,604.0000000000001,600.566,27.533999999999992,7.1099999999999,False,False
156,2021-12-02 08:00:00,628.1,632.0,615.9,622.3,58752.843,621.02,615.7400000000001,606.2033333333334,603.5250000000001,601.0060000000001,21.29399999999987,5.279999999999859,False,False
157,2021-12-02 12:00:00,622.2,630.3,617.7,623.2,60874.582,621.2899999999998,616.4250000000002,607.0233333333333,603.0575000000001,601.7180000000002,21.481999999999857,4.864999999999668,False,False
158,2021-12-02 16:00:00,623.2,624.2,615.6,619.4,38211.292,621.2299999999999,616.9350000000002,607.6800000000002,602.7150000000001,602.4900000000001,16.909999999999854,4.294999999999732,False,False
159,2021-12-02 20:00:00,619.4,625.5,618.6,620.4,21418.111,620.7099999999999,617.4750000000001,607.9766666666668,602.5025000000002,603.1,17.299999999999955,3.2349999999997863,False,False
160,2021-12-03 00:00:00,620.4,621.0,610.0,613.5,42563.347,619.85,617.825,608.7933333333334,603.0100000000001,603.926,9.573999999999955,2.0249999999999773,False,False
161,2021-12-03 04:00:00,613.5,622.2,613.1,622.2,26191.419,617.4600000000002,617.4750000000001,610.0566666666667,604.0750000000002,604.5060000000001,17.69399999999996,-0.014999999999986358,False,True
162,2021-12-03 08:00:00,622.2,625.3,618.5,625.1,26815.91,615.1000000000001,617.3050000000001,611.3,605.2975,605.178,19.922000000000025,-2.2049999999999272,False,False
163,2021-12-03 12:00:00,625.1,628.4,606.4,608.1,68896.065,613.83,617.5600000000001,612.5033333333334,606.195,605.796,2.3039999999999736,-3.730000000000018,False,False
164,2021-12-03 16:00:00,608.1,608.1,589.6,591.4,89475.57,612.7,617.6899999999999,613.08,606.76,605.9160000000002,-14.51600000000019,-4.989999999999895,False,False
165,2021-12-03 20:00:00,591.2,600.1,575.1,595.5,90900.248,611.6600000000001,616.71,613.6533333333334,606.8875,605.532,-10.032000000000039,-5.0499999999999545,False,False
166,2021-12-04 00:00:00,595.4,596.4,571.7,571.7,95614.068,608.05,614.5350000000001,613.1766666666667,606.665,604.43,-32.729999999999905,-6.485000000000127,False,False
167,2021-12-04 04:00:00,571.8,579.3,499.6,536.5,350276.818,603.63,612.46,612.1600000000001,606.175,603.172,-66.67200000000003,-8.830000000000041,False,False
168,2021-12-04 08:00:00,536.3,546.0,524.9,532.9,109605.296,591.82,606.5250000000001,608.5633333333334,603.7149999999999,600.536,-67.63599999999997,-14.705000000000041,False,False
169,2021-12-04 12:00:00,532.9,569.2,532.8,563.0,103379.361,582.75,601.73,605.9000000000001,601.67,598.552,-35.55200000000002,-18.980000000000018,False,False
170,2021-12-04 16:00:00,563.0,570.5,554.9,568.7,52822.669,574.17,597.01,603.2733333333333,600.1375,597.2420000000001,-28.54200000000003,-22.840000000000032,False,False
